critical_batch,epoch,gns,gns_regime,guard_ci_high,guard_ci_low,guard_predicted_improvement,guard_should_stop,learning_rate,mean_dead_fraction,mean_feature_erank,mean_grad_norm,plasticity_score,run_id,seconds,train_accuracy,train_loss,val_accuracy,val_loss
,1,,,,,,,0.04980286753286195,,,1.5091374977068468,,development_base__cifar10__wrn28_2__s23__clean__plain,14.795363506000285,0.43677777777777776,1.5098802727593317,0.5714,1.1895338073730468
,2,,,,,,,0.04921457902821578,,,1.4531490609727122,,development_base__cifar10__wrn28_2__s23__clean__plain,14.59923754800002,0.6283555555555556,1.0344048814561633,0.652,1.0156174407958984
,3,,,,,,,0.04824441214720629,,,1.4229573427953504,,development_base__cifar10__wrn28_2__s23__clean__plain,14.369829072999892,0.7064666666666667,0.8361754252115885,0.696,0.8806529418945312
,4,,,,,,,0.046907667001096595,,,1.4258881455118007,,development_base__cifar10__wrn28_2__s23__clean__plain,14.592607089000012,0.7512,0.7114429682413737,0.7548,0.7023541564941407
,5,,,,,,,0.0452254248593737,,,1.4105871814218434,,development_base__cifar10__wrn28_2__s23__clean__plain,14.565979615999822,0.7841333333333333,0.6277984069824218,0.7448,0.7604760833740234
,6,,,,,,,0.0432242156855353,,,1.4053463124754755,,development_base__cifar10__wrn28_2__s23__clean__plain,14.494474267999976,0.8078444444444445,0.5563732175191244,0.801,0.6260927947998047
,7,,,,,,,0.04093559974371725,,,1.4457376690750772,,development_base__cifar10__wrn28_2__s23__clean__plain,14.459822185000121,0.8241555555555555,0.5138191465589735,0.7724,0.7125578857421875
,8,,,,,,,0.038395669874474916,,,1.4532583545554767,,development_base__cifar10__wrn28_2__s23__clean__plain,14.65775412899984,0.8365555555555556,0.4777664067586263,0.766,0.68244306640625
,9,,,,,,,0.03564448228912682,,,1.504066679965366,,development_base__cifar10__wrn28_2__s23__clean__plain,14.555697902000247,0.8483777777777778,0.4418261638217502,0.7986,0.5761554092407226
,10,,,,,,,0.032725424859373686,,,1.5390726148404859,,development_base__cifar10__wrn28_2__s23__clean__plain,14.47537948199988,0.8568666666666667,0.41238138682047526,0.8078,0.5814195373535156
,11,,,,,,,0.02968453286464312,,,1.570245555856011,,development_base__cifar10__wrn28_2__s23__clean__plain,14.380168508999304,0.8666222222222222,0.387826186964247,0.838,0.4905635299682617
,12,,,,,,,0.02656976298823284,,,1.606905825774778,,development_base__cifar10__wrn28_2__s23__clean__plain,14.464384087000326,0.8776888888888889,0.35550872133043077,0.8402,0.46807924957275393
,13,,,,,,,0.02343023701176717,,,1.6388245275752111,,development_base__cifar10__wrn28_2__s23__clean__plain,14.446872036000059,0.8877111111111111,0.3289372768825955,0.8332,0.5039743698120117
,14,,,,,,,0.02031546713535689,,,1.707558293064887,,development_base__cifar10__wrn28_2__s23__clean__plain,14.314504738000323,0.8973333333333333,0.2994102277331882,0.8656,0.40254007263183594
,15,,,,,,,0.017274575140626323,,,1.7600511427630077,,development_base__cifar10__wrn28_2__s23__clean__plain,14.323797936999654,0.9066888888888889,0.2709044740464952,0.8636,0.40140031967163087
,16,,,,,,,0.014355517710873185,,,1.8081687289205464,,development_base__cifar10__wrn28_2__s23__clean__plain,14.636116336999294,0.9158,0.24662336328294543,0.8746,0.3759215431213379
,17,,,,,,,0.01160433012552508,,,1.8678936064243317,,development_base__cifar10__wrn28_2__s23__clean__plain,14.397068956000112,0.9248666666666666,0.21944275476667616,0.889,0.342421044921875
,18,,,,,,,0.009064400256282757,,,inf,,development_base__cifar10__wrn28_2__s23__clean__plain,14.591516358999797,0.9316888888888889,0.1966401258892483,0.8948,0.31882161407470705
,19,,,,,,,0.006775784314464718,,,1.9153472559357232,,development_base__cifar10__wrn28_2__s23__clean__plain,14.48981316499976,0.9419777777777778,0.16943025215996635,0.9042,0.2887608283996582
,20,,,,,,,0.0047745751406263175,,,1.8625690550966696,,development_base__cifar10__wrn28_2__s23__clean__plain,14.38859768600014,0.9530222222222222,0.1403298039648268,0.9044,0.30215154724121096
,21,,,,,,,0.003092332998903411,,,1.845707418397069,,development_base__cifar10__wrn28_2__s23__clean__plain,14.294254356999772,0.9615555555555556,0.11743018628226386,0.9092,0.2785571083068848
,22,,,,,,,0.0017555878527937166,,,1.8296317116103389,,development_base__cifar10__wrn28_2__s23__clean__plain,14.595472740000332,0.9672888888888889,0.10102676929897732,0.9168,0.2623140129089355
,23,,,,,,,0.000785420971784226,,,1.7446135074238887,,development_base__cifar10__wrn28_2__s23__clean__plain,14.48236549199919,0.9728222222222223,0.08608614114125569,0.9178,0.2564962547302246
,24,,,,,,,0.00019713246713805592,,,1.7063958765092222,,development_base__cifar10__wrn28_2__s23__clean__plain,14.485392310999487,0.9750666666666666,0.07904470739364625,0.9212,0.2571674549102783
,25,,,,,,,0.0,,,1.6503335410221056,,development_base__cifar10__wrn28_2__s23__clean__plain,14.21451235999939,0.9781111111111112,0.07215482482910156,0.9218,0.25505336532592776
58,1,57.677857301243044,optimal,inf,-inf,inf,0,0.04980286753286195,0.0,0.6449426764395227,1.5091374977068468,0.8012102103986395,development_base__cifar10__wrn28_2__s23__clean__instrumented,27.571947833000195,0.43677777777777776,1.5098802727593317,0.5714,1.1895338073730468
19,2,18.605445079091577,optimal,0.9322718350111789,0.9322718350111789,0.0833456057847195,0,0.04921457902821578,0.0,0.7010973213488519,1.4531490609727122,0.8348016702926314,development_base__cifar10__wrn28_2__s23__clean__instrumented,50.47620118099985,0.6283555555555556,1.0344048814561633,0.652,1.0156174407958984
17,3,17.309376858497757,over-batched,0.7759163013951333,0.7759163013951333,0.1047366404993979,0,0.04824441214720629,0.0,0.7163918933870441,1.4229573427953504,0.8424676176093233,development_base__cifar10__wrn28_2__s23__clean__instrumented,56.92533781499969,0.7064666666666667,0.8361754252115885,0.696,0.8806529418945312
144,4,144.25030666236643,optimal,5.11712865932387,-2.150778330888818,0.09067407978777842,0,0.046907667001096595,0.0,0.7313693628665354,1.4258881455118007,0.8514226005960166,development_base__cifar10__wrn28_2__s23__clean__instrumented,58.029021299000306,0.7512,0.7114429682413737,0.7548,0.7023541564941407
44,5,44.09441660702953,optimal,2.0839003712193622,0.3595563436538257,0.07779716490988564,0,0.0452254248593737,0.0,0.716795459822374,1.4105871814218434,0.8424743504611587,development_base__cifar10__wrn28_2__s23__clean__instrumented,58.008980835999864,0.7841333333333333,0.6277984069824218,0.7448,0.7604760833740234
15,6,14.696579864209971,over-batched,1.4220686768689939,0.3108889542640428,0.016404479451300302,0,0.0432242156855353,0.0025,0.728214639514012,1.4053463124754755,0.8466869101794248,development_base__cifar10__wrn28_2__s23__clean__instrumented,58.47606747499958,0.8078444444444445,0.5563732175191244,0.801,0.6260927947998047
231,7,230.7218334463936,optimal,0.8420788778729689,0.5309191063165742,0.06089412955757867,0,0.04093559974371725,0.0,0.7463619392288737,1.4457376690750772,0.8587333055535816,development_base__cifar10__wrn28_2__s23__clean__instrumented,58.725085826000395,0.8241555555555555,0.5138191465589735,0.7724,0.7125578857421875
30,8,30.465541856543894,optimal,0.7874135618006435,0.5938372184153585,0.025186536465459652,0,0.038395669874474916,0.0,0.7192676005208513,1.4532583545554767,0.8442826603019824,development_base__cifar10__wrn28_2__s23__clean__instrumented,58.63957928400032,0.8365555555555556,0.4777664067586263,0.766,0.68244306640625
658,9,657.8537734576615,under-batched,0.7441796627846855,0.5422685773627473,-0.04572012783462942,0,0.03564448228912682,0.0,0.7554590024065976,1.504066679965366,0.8645449489460308,development_base__cifar10__wrn28_2__s23__clean__instrumented,59.018802819000484,0.8483777777777778,0.4418261638217502,0.7986,0.5761554092407226
47,10,46.79108902336004,optimal,0.6990141345301892,0.5325217364309378,-0.02118718849835466,0,0.032725424859373686,0.0,0.7426331323143026,1.5390726148404859,0.8571496657196578,development_base__cifar10__wrn28_2__s23__clean__instrumented,59.4480656959995,0.8568666666666667,0.41238138682047526,0.8078,0.5814195373535156
62,11,61.84525180188914,optimal,18.752508572930097,-1.5466416982814257,-0.053787093080398196,0,0.02968453286464312,0.0,0.7513778356599716,1.570245555856011,0.8624506728050968,development_base__cifar10__wrn28_2__s23__clean__instrumented,58.52532028600035,0.8666222222222222,0.387826186964247,0.838,0.4905635299682617
7200,12,100000.0,under-batched,14.080645164814175,-0.8605224148218785,-0.05207626954411604,0,0.02656976298823284,0.0,0.7523790966278608,1.606905825774778,0.8627387100121695,development_base__cifar10__wrn28_2__s23__clean__instrumented,58.48734946000059,0.8776888888888889,0.35550872133043077,0.8402,0.46807924957275393
34,13,33.7947649727816,optimal,11.414431317919574,-0.6366081803018262,-0.0015224441784971177,0,0.02343023701176717,0.0,0.7663130156493202,1.6388245275752111,0.8706870255054383,development_base__cifar10__wrn28_2__s23__clean__instrumented,59.42352570000003,0.8877111111111111,0.3289372768825955,0.8332,0.5039743698120117
100,14,100.20432381594728,optimal,0.6110976452008537,0.34052593863525643,-0.06120413122874313,0,0.02031546713535689,0.0,0.7691644991147766,1.707558293064887,0.8715745050158947,development_base__cifar10__wrn28_2__s23__clean__instrumented,59.17172108700015,0.8973333333333333,0.2994102277331882,0.8656,0.40254007263183594
68,15,67.54244055753482,optimal,0.5873446776408908,0.3220760994975318,-0.03284914006260803,0,0.017274575140626323,0.0,0.7639728187858869,1.7600511427630077,0.8691177436851794,development_base__cifar10__wrn28_2__s23__clean__instrumented,59.64226131900068,0.9066888888888889,0.2709044740464952,0.8636,0.40140031967163087
136,16,136.433754969868,optimal,0.5568358343449573,0.28044255896182124,-0.030420628308509445,0,0.014355517710873185,0.0,0.7814886153721541,1.8081687289205464,0.8779974509806342,development_base__cifar10__wrn28_2__s23__clean__instrumented,58.85160087699933,0.9158,0.24662336328294543,0.8746,0.3759215431213379
7200,17,100000.0,under-batched,0.5083159054897094,0.2652861101274677,-0.03438707985591388,0,0.01160433012552508,0.0,0.689911410204519,1.8678936064243317,0.8224998962975186,development_base__cifar10__wrn28_2__s23__clean__instrumented,59.15657774400006,0.9248666666666666,0.21944275476667616,0.889,0.342421044921875
7200,18,100000.0,under-batched,0.49280215904231883,0.23812778763307813,-0.030422489445702916,0,0.009064400256282757,0.0,0.7631161515472988,inf,0.867400405074906,development_base__cifar10__wrn28_2__s23__clean__instrumented,58.61777029800032,0.9316888888888889,0.1966401258892483,0.8948,0.31882161407470705
480,19,480.3218535718878,under-batched,0.4678852406248681,0.18668268330459611,-0.032329810963980354,0,0.006775784314464718,0.0,0.7734327115927079,1.9153472559357232,0.8735877736337136,development_base__cifar10__wrn28_2__s23__clean__instrumented,59.201688727000146,0.9419777777777778,0.16943025215996635,0.9042,0.2887608283996582
7200,20,100000.0,under-batched,0.4432385305691559,0.20525635764022304,-0.0034696792891428796,0,0.0047745751406263175,0.0,0.7717078834450568,1.8625690550966696,0.8727539122631003,development_base__cifar10__wrn28_2__s23__clean__instrumented,59.33097312700011,0.9530222222222222,0.1403298039648268,0.9044,0.30215154724121096
506,21,505.6137350727285,under-batched,0.4361828288963193,0.16915767526867537,-0.010404815591824823,0,0.003092332998903411,0.0,0.7702468798723203,1.845707418397069,0.870588418503414,development_base__cifar10__wrn28_2__s23__clean__instrumented,58.92048464199979,0.9615555555555556,0.11743018628226386,0.9092,0.2785571083068848
306,22,305.90873557406064,under-batched,0.39964586060333745,0.16744162605508275,-0.010971082951583055,0,0.0017555878527937166,0.0,0.7799158822170906,1.8296317116103389,0.8763785023228718,development_base__cifar10__wrn28_2__s23__clean__instrumented,58.60474444200008,0.9672888888888889,0.10102676929897732,0.9168,0.2623140129089355
154,23,154.29365232619122,optimal,0.38244706642716975,0.16722905139486613,-0.004335059936412811,0,0.000785420971784226,0.0,0.7904261862247399,1.7446135074238887,0.8830923402935492,development_base__cifar10__wrn28_2__s23__clean__instrumented,58.721826522999436,0.9728222222222223,0.08608614114125569,0.9178,0.2564962547302246
7200,24,100000.0,under-batched,0.35567764316677514,0.1554102417793649,0.004978956822906999,0,0.00019713246713805592,0.0,0.7798631192121454,1.7063958765092222,0.8757500000057905,development_base__cifar10__wrn28_2__s23__clean__instrumented,59.74882570799946,0.9750666666666666,0.07904470739364625,0.9212,0.2571674549102783
462,25,462.4741668452791,under-batched,0.32619896149760363,0.1719807916696618,0.009343107682343005,0,0.0,0.0,0.7707198711575775,1.6503335410221056,0.8710877500059683,development_base__cifar10__wrn28_2__s23__clean__instrumented,60.48222838299989,0.9781111111111112,0.07215482482910156,0.9218,0.25505336532592776
18,1,18.41886867202879,optimal,inf,-inf,inf,0,0.04980286753286195,0.0,0.6305672922197445,1.115499681877819,0.7930395270157766,development_base__cifar10__wrn28_2__s23__symmetric__instrumented,27.935744881000574,0.3193111111111111,1.941475761244032,0.485,1.4406881256103516
12,2,11.657211129370816,over-batched,1.2225149329527107,1.2225149329527107,0.07068644033830496,0,0.04921457902821578,0.0,0.6890474910441319,1.135384894230149,0.8285828252145578,development_base__cifar10__wrn28_2__s23__symmetric__instrumented,50.70364656200036,0.4567555555555556,1.6882029222276476,0.5664,1.2932013732910157
22,3,22.29144266185354,optimal,1.003635680578214,1.003635680578214,0.12280696773721567,0,0.04824441214720629,0.0,0.6825075710507786,1.115701744502241,0.822961541481437,development_base__cifar10__wrn28_2__s23__symmetric__instrumented,57.564801214,0.5191111111111111,1.5650257554796008,0.608,1.1264426483154297
27,4,27.17004818012065,optimal,3.506389913644127,-0.8695454593428705,0.11083069034602233,0,0.046907667001096595,0.0,0.7298847432338595,1.1282576938921756,0.8514729813773585,development_base__cifar10__wrn28_2__s23__symmetric__instrumented,58.0742714550006,0.5582666666666667,1.4889092936197916,0.6756,1.0222653594970703
68,5,68.28895507331369,optimal,2.0072932984294,0.8465488838581815,0.06304111485818331,0,0.0452254248593737,0.0,0.7002722036382716,1.151262976737185,0.8325155654462298,development_base__cifar10__wrn28_2__s23__symmetric__instrumented,58.29413872399982,0.5904888888888888,1.4209679663764105,0.6592,1.0808426361083985
14,6,14.168645799384132,over-batched,1.1661784031914153,0.9281632849681669,0.02730506839949509,0,0.0432242156855353,0.0,0.716431210386074,1.1601211283017288,0.8410587441725313,development_base__cifar10__wrn28_2__s23__symmetric__instrumented,59.27442444799999,0.6130888888888889,1.3710613054063585,0.6558,1.057772250366211
78,7,77.99285470118033,optimal,1261.8395822574655,-47.307847136612715,-0.060972242607398086,0,0.04093559974371725,0.0,0.7314348872744847,1.169613321565769,0.8495483839860744,development_base__cifar10__wrn28_2__s23__symmetric__instrumented,59.10988029799955,0.6266222222222222,1.33907332288954,0.7286,0.8614042251586914
30,8,30.23977761135774,optimal,265.7271428428181,-4.491448590355548,0.03349074477053726,0,0.038395669874474916,0.0025,0.7045023668579418,1.2038803222504528,0.8332288956618127,development_base__cifar10__wrn28_2__s23__symmetric__instrumented,59.50946629400005,0.6373555555555556,1.310812629869249,0.7044,0.9355966766357422
7200,9,100000.0,under-batched,2.956959050566295,-0.8875574534236161,-0.04859284842717293,0,0.03564448228912682,0.0,0.7380942465095559,1.234035699543628,0.8550839416945926,development_base__cifar10__wrn28_2__s23__symmetric__instrumented,60.803069153999786,0.6506444444444445,1.280164715915256,0.8034,0.6967563323974609
119,10,118.57094486971612,optimal,4.3401585024066485,-1.4203954709245352,0.019071380062299026,0,0.032725424859373686,0.00625,0.7265674657473152,1.2853872376409443,0.8444883249174435,development_base__cifar10__wrn28_2__s23__symmetric__instrumented,59.91674432899981,0.6588222222222222,1.2600267852783202,0.8028,0.6804383209228516
35,11,34.66604361938222,optimal,1.5145430821315111,0.22887016071607164,0.10996156870394891,0,0.02968453286464312,0.0025,0.7359647128423936,1.3281995237550952,0.8522741589750698,development_base__cifar10__wrn28_2__s23__symmetric__instrumented,59.82827602999987,0.6675555555555556,1.2395619683159722,0.7568,0.8236541290283204
7200,12,100000.0,under-batched,1.256940335041887,0.225654068592239,0.016765167153363292,0,0.02656976298823284,0.0,0.7338321539395719,1.3705835647203706,0.8510387424720331,development_base__cifar10__wrn28_2__s23__symmetric__instrumented,59.17133810900032,0.6784,1.2183276763916016,0.804,0.7021492492675782
181,13,181.21318708155056,optimal,1.0503486730519287,0.4340337554673607,0.03746680624683496,0,0.02343023701176717,0.0,0.7509351202841076,1.450421260500496,0.8607870436407843,development_base__cifar10__wrn28_2__s23__symmetric__instrumented,59.20086348800032,0.6845333333333333,1.1957833106146918,0.7988,0.7165361679077148
151,14,151.22040401336537,optimal,1.013493259961666,0.2958287674482849,-0.03277455466137458,0,0.02031546713535689,0.0,0.7593021461802671,1.4842994145371697,0.8655716412619769,development_base__cifar10__wrn28_2__s23__symmetric__instrumented,59.434048617999906,0.6931555555555555,1.1737100616455078,0.8294,0.5972557830810546
68,15,68.10006819869191,optimal,0.979423193126373,0.3773204348945701,0.027155405964474078,0,0.017274575140626323,0.0,0.7495219363301969,1.5914476781406186,0.8593475547935897,development_base__cifar10__wrn28_2__s23__symmetric__instrumented,59.43125410999983,0.7039111111111112,1.1501845642089843,0.824,0.6458077301025391
129,16,129.35996472701657,optimal,0.8827526172622872,0.3929286875038823,-0.004217796715187627,0,0.014355517710873185,0.0,0.7678827749291591,1.6755292110822417,0.8703447677849608,development_base__cifar10__wrn28_2__s23__symmetric__instrumented,59.463951912000084,0.7097333333333333,1.1331688235812718,0.841,0.5897826751708984
7200,17,100000.0,under-batched,0.8230885661225413,0.3980556569928594,0.012677152718890583,0,0.01160433012552508,0.00375,0.6683275601590049,1.7630198174579577,0.8080107686671937,development_base__cifar10__wrn28_2__s23__symmetric__instrumented,59.47044712200022,0.7172222222222222,1.1102483076307508,0.8522,0.5924223403930664
141,18,141.02018522594517,optimal,0.794134059213001,0.36143758108053303,-0.010186570616239954,0,0.009064400256282757,0.0,0.7462251260702557,1.8728085326200181,0.8573913723207213,development_base__cifar10__wrn28_2__s23__symmetric__instrumented,59.252574524999545,0.7250444444444445,1.0838044660780164,0.8514,0.5478684875488281
126,19,125.74522720001922,optimal,0.736459025696422,0.3707170363370171,-0.025308477300673315,0,0.006775784314464718,0.0025,0.7610632262669954,1.9976931729099967,0.8643238471175753,development_base__cifar10__wrn28_2__s23__symmetric__instrumented,58.89530228700005,0.7332444444444445,1.0607960523817275,0.8762,0.5063934539794922
147,20,146.87539237252116,optimal,0.7381265663365933,0.3646476532152035,-0.0016145553002558932,0,0.0047745751406263175,0.005,0.7647122011816182,2.1379049400036987,0.8661587425962273,development_base__cifar10__wrn28_2__s23__symmetric__instrumented,59.757305934000215,0.7437777777777778,1.0293538584391275,0.8708,0.5137199142456055
425,21,425.4415133392286,under-batched,0.6645902541098871,0.38380972832046645,0.004866574008322799,0,0.003092332998903411,0.0,0.7563351844590549,2.284075649624521,0.863147732727188,development_base__cifar10__wrn28_2__s23__symmetric__instrumented,59.35116213499987,0.7513111111111112,1.0030506232367622,0.8728,0.5076480895996094
7200,22,100000.0,under-batched,0.6256331290136932,0.3772217956014076,-0.003621171697192227,0,0.0017555878527937166,0.0,0.7678354022155252,2.4246882674368946,0.8705408501815066,development_base__cifar10__wrn28_2__s23__symmetric__instrumented,58.948137474999385,0.7617555555555555,0.9727739083184136,0.8806,0.4854265167236328
7200,23,100000.0,under-batched,0.5984992941462421,0.374790882989012,0.0001100959361653997,1,0.000785420971784226,0.0,0.7854658883711082,inf,0.8808094990660933,development_base__cifar10__wrn28_2__s23__symmetric__instrumented,59.8613885650002,0.7667555555555555,0.9488459240383572,0.8816,0.4777759994506836
193,24,193.2780964421648,optimal,0.5812337187294602,0.38204331945405334,0.0042594764767023285,0,0.00019713246713805592,0.0,0.776051307286138,2.639539475806735,0.8746572893137277,development_base__cifar10__wrn28_2__s23__symmetric__instrumented,59.07066292399941,0.7728444444444444,0.9295124381171332,0.8838,0.47282380447387695
7200,25,100000.0,under-batched,0.5440076372247097,0.38002632576903705,0.010708648361365258,0,0.0,0.0,0.762932117156369,2.6629137241027574,0.8670018729575201,development_base__cifar10__wrn28_2__s23__symmetric__instrumented,58.976890095999806,0.7763111111111111,0.9153200319078234,0.885,0.47280401916503906
9,1,8.788865212938324,over-batched,inf,-inf,inf,0,0.04980286753286195,0.0,0.6539652806633738,1.1884415955706076,0.8066821780909385,development_base__cifar10__wrn28_2__s23__class_conditional__instrumented,27.958762737000143,0.30904444444444445,1.840095526123047,0.3896,1.7276305297851562
27,2,27.19568766763198,optimal,0.9205929335980745,0.9205929335980745,0.3279538071245818,0,0.04921457902821578,0.0,0.6923341251713508,1.3205467147583312,0.8297935378322738,development_base__cifar10__wrn28_2__s23__class_conditional__instrumented,51.08732769499966,0.4684888888888889,1.481378381008572,0.589,1.2485467407226563
35,3,34.702221372898386,optimal,1.1301564914310627,1.1301564914310627,0.020146459618741952,0,0.04824441214720629,0.0,0.6994040148355031,1.2857777398418297,0.8316322305478414,development_base__cifar10__wrn28_2__s23__class_conditional__instrumented,58.58881583600123,0.5314666666666666,1.3165573784722222,0.6318,1.1503029510498046
16,4,16.296064451209368,over-batched,1.2251744342716513,0.8785534379941338,-0.004466340468209262,0,0.046907667001096595,0.0,0.727394908506693,1.3333904987031764,0.8483346356011768,development_base__cifar10__wrn28_2__s23__class_conditional__instrumented,59.46987764400001,0.5733555555555555,1.2035056176079644,0.6696,1.0250171997070312
54,5,53.577407216206836,optimal,1.0752735836355634,0.9467942172810796,-0.00037628714334814184,0,0.0452254248593737,0.0,0.7015253686938624,1.335113774477081,0.8305807728838063,development_base__cifar10__wrn28_2__s23__class_conditional__instrumented,59.57830607100004,0.6048888888888889,1.126762552218967,0.6792,1.003465887451172
16,6,15.746206917112412,over-batched,32.88272755709919,-3.2335424712631684,0.023009524438449613,0,0.0432242156855353,0.0,0.7145700007527583,1.3347602693194693,0.8376454549665003,development_base__cifar10__wrn28_2__s23__class_conditional__instrumented,59.452691729000435,0.6272888888888889,1.0552395992702908,0.739,0.8739702392578125
7200,7,100000.0,under-batched,42.76394994825383,-2.1991286316100274,-0.027172767260170705,0,0.04093559974371725,0.0,0.7274351775232142,1.3554625336758115,0.8445991315517466,development_base__cifar10__wrn28_2__s23__class_conditional__instrumented,59.74787696800013,0.6395333333333333,1.016391776869032,0.784,0.75044892578125
70,8,69.88759492900796,optimal,10.280181333547818,-1.5113893522937427,0.011714982003418695,0,0.038395669874474916,0.0,0.703662259342267,1.3902036967602642,0.8313891234898525,development_base__cifar10__wrn28_2__s23__class_conditional__instrumented,59.55735768499835,0.6552,0.9703909138997396,0.7896,0.7493877258300782
7200,9,100000.0,under-batched,7.791667014759161,-0.8282907345952503,0.006809747965802582,0,0.03564448228912682,0.0,0.7416304336023118,1.4222900159657001,0.8534954288327683,development_base__cifar10__wrn28_2__s23__class_conditional__instrumented,59.14677163399938,0.6658,0.9370725338406033,0.8094,0.7102785766601563
69,10,68.90327885790124,optimal,4.4877225296066765,-0.5042468065463706,0.031760046683974474,0,0.032725424859373686,0.0,0.7257566983494104,1.4803131734105675,0.8451418721356154,development_base__cifar10__wrn28_2__s23__class_conditional__instrumented,59.74207107199982,0.6729333333333334,0.9130205006917318,0.8026,0.7108830947875977
108,11,107.99213551510007,optimal,5.225935284811639,-0.23614522871769703,0.02122747999121788,0,0.02968453286464312,0.0,0.7378728379515809,1.4938720640811054,0.8515586789953506,development_base__cifar10__wrn28_2__s23__class_conditional__instrumented,60.062897382998926,0.6834444444444444,0.8809937876383463,0.8242,0.6776711181640624
449,12,448.6629575585433,under-batched,4.112168411510866,-0.17832104140424734,0.09341679755755783,0,0.02656976298823284,0.0,0.74015219627415,1.5553216016428038,0.8515190489670506,development_base__cifar10__wrn28_2__s23__class_conditional__instrumented,60.11919377199956,0.6890444444444445,0.8590536617702907,0.8036,0.7461877609252929
45,13,44.7415956037409,optimal,3.97553488556577,-0.13810650302767652,-0.013134187343961878,0,0.02343023701176717,0.0,0.7531040966680262,1.5726640170270747,0.8592782984541449,development_base__cifar10__wrn28_2__s23__class_conditional__instrumented,59.85624727499999,0.6993777777777778,0.8338186638726128,0.8454,0.6152726013183594
42,14,42.1479002687722,optimal,3.540790731686919,-0.23471163592534802,-0.001988683548479031,0,0.02031546713535689,0.0,0.7561199366569835,1.6428764106875116,0.8603092175936344,development_base__cifar10__wrn28_2__s23__class_conditional__instrumented,59.844717690000834,0.7067111111111111,0.8010617872450086,0.8462,0.6058185150146485
89,15,88.65222260809449,optimal,2.7704556639286557,-0.04224670688426213,0.031834800170049915,0,0.017274575140626323,0.0,0.7538827523046456,1.715964485975829,0.859911192206464,development_base__cifar10__wrn28_2__s23__class_conditional__instrumented,59.892565827,0.7166,0.7743074937608507,0.8396,0.6287439346313477
384,16,384.0624410054652,under-batched,2.1585737819942277,-0.017713593799933626,-0.021469263289470963,0,0.014355517710873185,0.0,0.7652182161009873,1.7917630330405452,0.865107861861494,development_base__cifar10__wrn28_2__s23__class_conditional__instrumented,60.55933676599852,0.7218444444444444,0.7550174682617188,0.859,0.5565221984863281
7200,17,100000.0,under-batched,1.997374631736959,-0.07005193981275122,-0.03977931586970429,0,0.01160433012552508,0.0,0.6706366377214767,1.8351278660649604,0.8086354066857707,development_base__cifar10__wrn28_2__s23__class_conditional__instrumented,60.50687563399879,0.7331555555555556,0.7246191413031684,0.8748,0.5209797378540039
179,18,178.9631057567925,optimal,2.162868210907313,0.048403969217846364,-0.027191927602809973,0,0.009064400256282757,0.0,0.7504204049275629,1.8990566371516748,0.8588483350512347,development_base__cifar10__wrn28_2__s23__class_conditional__instrumented,61.58563864499956,0.7397333333333334,0.7002503573947483,0.8822,0.5187330307006836
104,19,103.99910451269633,optimal,1.7434754581827085,-0.013115373210615308,-0.022198595561106038,0,0.006775784314464718,0.0,0.7556958302869681,inf,0.8606088342130911,development_base__cifar10__wrn28_2__s23__class_conditional__instrumented,61.42205648900017,0.7468,0.6745281036376953,0.884,0.5103810089111328
7200,20,100000.0,under-batched,2.1887269145274018,0.00786779313909017,-0.05133279407435909,0,0.0047745751406263175,0.0,0.7625419119835722,2.0035710470242933,0.8646358501000794,development_base__cifar10__wrn28_2__s23__class_conditional__instrumented,59.96907583999928,0.7560888888888889,0.6461994303385417,0.8936,0.4691427940368652
228,21,228.17360765560366,optimal,1.6415066831760425,-0.004983984968157949,-0.039151425452040756,0,0.003092332998903411,0.0,0.7524709362961715,2.028184671632268,0.8582569101105703,development_base__cifar10__wrn28_2__s23__class_conditional__instrumented,59.79665879300046,0.7634666666666666,0.6229446699354384,0.8942,0.470570393371582
491,22,491.3066495050695,under-batched,1.490396429444713,0.07806863803810195,-0.03414792990852766,0,0.0017555878527937166,0.0,0.7668625475349716,2.0175860365006058,0.866767756618043,development_base__cifar10__wrn28_2__s23__class_conditional__instrumented,59.887325826999586,0.7699333333333334,0.6002535915798611,0.9012,0.46562920150756837
170,23,169.9765865459923,optimal,1.5983410214232905,0.06301557090654095,-0.03771731004378098,0,0.000785420971784226,0.0,0.7776254004166318,1.9914158203385093,0.8735936054807394,development_base__cifar10__wrn28_2__s23__class_conditional__instrumented,60.01843874199949,0.7763111111111111,0.5837099616156683,0.9018,0.4526292495727539
7200,24,100000.0,under-batched,1.305297326690768,0.05334640256048107,-0.028599731687998953,0,0.00019713246713805592,0.0,0.7686956441179805,2.0080419223416937,0.8668540552978266,development_base__cifar10__wrn28_2__s23__class_conditional__instrumented,59.695698933999665,0.7799555555555555,0.5728607164171007,0.903,0.45307546615600586
7200,25,100000.0,under-batched,1.5645145732937566,0.06968809330149592,-0.0234427240450234,0,0.0,0.0,0.7516089905627489,inf,0.8568083700642722,development_base__cifar10__wrn28_2__s23__class_conditional__instrumented,59.747405603000516,0.7837333333333333,0.5622842612372504,0.9034,0.45015803298950197
,1,,,,,,,0.04980286753286195,,,1.466353315860033,,development_base__cifar10__wrn28_2__s37__clean__plain,14.520999053998821,0.4314,1.5227109110514323,0.5358,1.3109020751953124
