current_val_loss,dataset,decision_epoch,guard_ci_high,guard_ci_low,guard_predicted_improvement,guard_should_stop,model,realized_future_improvement,regime,run_id,seed,three_point_loss_slope
0.7108830947875977,cifar10,10,4.4877225296066765,-0.5042468065463706,0.031760046683974474,0,wrn28_2,0.26072506179809574,class_conditional,development_base__cifar10__wrn28_2__s23__class_conditional__instrumented,23,-0.019252315521240237
0.6152726013183594,cifar10,13,3.97553488556577,-0.13810650302767652,-0.013134187343961878,0,wrn28_2,0.1651145683288574,class_conditional,development_base__cifar10__wrn28_2__s23__class_conditional__instrumented,23,-0.03119925842285154
0.6260927947998047,cifar10,6,1.4220686768689939,0.3108889542640428,0.016404479451300302,0,wrn28_2,0.37103942947387697,clean,development_base__cifar10__wrn28_2__s23__clean__instrumented,23,-0.038130680847167975
0.5814195373535156,cifar10,10,0.6990141345301892,0.5325217364309378,-0.02118718849835466,0,wrn28_2,0.32636617202758783,clean,development_base__cifar10__wrn28_2__s23__clean__instrumented,23,-0.05051176452636719
0.5039743698120117,cifar10,13,11.414431317919574,-0.6366081803018262,-0.0015224441784971177,0,wrn28_2,0.24892100448608395,clean,development_base__cifar10__wrn28_2__s23__clean__instrumented,23,0.006705419921875011
1.057772250366211,cifar10,6,1.1661784031914153,0.9281632849681669,0.02730506839949509,0,wrn28_2,0.5849682312011719,symmetric,development_base__cifar10__wrn28_2__s23__symmetric__instrumented,23,0.01775344543457036
0.6804383209228516,cifar10,10,4.3401585024066485,-1.4203954709245352,0.019071380062299026,0,wrn28_2,0.20763430175781256,symmetric,development_base__cifar10__wrn28_2__s23__symmetric__instrumented,23,-0.1275791778564453
0.7165361679077148,cifar10,13,1.0503486730519287,0.4340337554673607,0.03746680624683496,0,wrn28_2,0.24373214874267574,symmetric,development_base__cifar10__wrn28_2__s23__symmetric__instrumented,23,-0.05355898056030278
0.9616133422851563,cifar10,6,8.148622198972115,-0.7340950452530282,0.11546640317642998,0,wrn28_2,0.5229274108886719,class_conditional,development_base__cifar10__wrn28_2__s37__class_conditional__instrumented,37,-0.021263714599609407
0.6405338027954102,cifar10,10,1.6038709923146375,0.06407543144850157,-0.003936711729682685,0,wrn28_2,0.2018478713989258,class_conditional,development_base__cifar10__wrn28_2__s37__class_conditional__instrumented,37,-0.05540624771118163
0.5986115371704102,cifar10,13,0.8737481602740511,0.45093510228685385,-0.018150887475827715,0,wrn28_2,0.15992560577392578,class_conditional,development_base__cifar10__wrn28_2__s37__class_conditional__instrumented,37,-0.06741879348754881
0.8785659057617188,cifar10,6,2960.6249036510526,-118.4165084364975,0.29382008044941,0,wrn28_2,0.6064275146484375,clean,development_base__cifar10__wrn28_2__s37__clean__instrumented,37,0.02971904144287113
0.5269127609252929,cifar10,10,18.67223336546526,-0.5251888829550827,0.10476443395070989,0,wrn28_2,0.2547743698120117,clean,development_base__cifar10__wrn28_2__s37__clean__instrumented,37,0.005403620147705068
0.4102395278930664,cifar10,13,2.0784991709672167,0.09820595608140485,-0.011026479254341082,0,wrn28_2,0.13810113677978514,clean,development_base__cifar10__wrn28_2__s37__clean__instrumented,37,-0.0943935676574707
0.9332109344482422,cifar10,6,27.27210041607727,-5.862554143172066,0.1036577713411726,0,wrn28_2,0.4511792251586914,symmetric,development_base__cifar10__wrn28_2__s37__symmetric__instrumented,37,-0.09220837554931638
0.7275962432861328,cifar10,10,2.272495466078215,-0.3158806225493766,0.04111935925330712,0,wrn28_2,0.245564533996582,symmetric,development_base__cifar10__wrn28_2__s37__symmetric__instrumented,37,-0.07880496063232423
0.7032349212646485,cifar10,13,1.0088366703696112,0.5067854102889976,0.012671435921358998,0,wrn28_2,0.22120321197509768,symmetric,development_base__cifar10__wrn28_2__s37__symmetric__instrumented,37,-0.026661399841308553
